id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds
3032367;4.59511985013459;Apartment;Private room;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;flexible;False;NYC;Welcome! Enjoy an exciting, convenient, safe UES location, as well as the airy, sun-filled open concept living room & kitchen, and the privacy of your en suite bathroom. My place is great for couples, solo adventurers, and business travelers. I look forward to sharing tips for your time in NYC. My place is close to: - 4/5/6 Subway - Central Park - Museums:   * Metropolitan Museum of Art   * Neue Galerie    * Guggenheim   * The Frick - Grocery Stores like Whole Foods - Restaurants & Bars;2016-07-31;t;t;;2013-07-03;f;2016-07-31;40.78245442472003;-73.94685863432501;Light-filled apt offering private bedroom & bath;Upper East Side;1;100.0;https://a0.muscache.com/im/pictures/aed9e0ab-757b-4763-b73e-fa0ff4bba9d4.jpg?aki_policy=small;10128;1.0;1.0
5535629;4.605170185988092;House;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";4;2.0;Real Bed;moderate;True;LA;It's a private room in a shared House. There are 2 bunk beds in the room. It's the perfect Area in North Hollywood. 1.5 Miles away from Debbie Reynolds dance studio and very close to NOHO. A lot of Theaters, Cafes, Restaurants, and Shops. Perfect for Tourists / Visitors It's a private room in a shared house. Its the perfect Area in North Hollywood. 1.5 Miles away from Debbie Reynolds dance studio, only 5.9miles away from Universal Sudios, only 3.5miles away from NOHO Arts District which is the home to Contemporary Theaters, Cafes, Restaurants, and Shops.Perfect for Tourists / Visitors / Dancers and only 1.5miles away from Debbie Reynolds Dance Studio kitchen, living room, bath rooms, backyard, laundry room I have a coin operated Washer & Dryer available on site I live only 5 minutes away in case any of my guests needs anything, they can contact me anytime A lot of restaurants,cafes, theaters and dance studios. Very nice atmosphere. If you wanna go to Hollywood Blvd or Univarsal Studios;2015-07-19;t;t;100%;2014-03-13;f;2015-07-19;34.19512476163357;-118.41002057740695;Very close to NOHO Arts District;North Hollywood;1;100.0;https://a0.muscache.com/im/pictures/59606022/caf500e3_original.jpg?aki_policy=small;91605;1.0;4.0
5029761;3.951243718581428;Apartment;Private room;"{""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;moderate;True;NYC;"Bathroom and Kitchen are mindfully shared within this 3 bedroom apt. All bedrooms are completely private key lock. This is a strict ""leave No trace"" environment.  especially in Bathroom users will find a spotless clean tub/shower, sink & toilet. A 4 minute walk from 2 subway lines, A or G,  Near the corner on a Historic Land Mark block  On the Top  Floor of a Well kept Classic Renovated Brownstone is a New Completely Furnished Apartment with  3 completely Private bedrooms.  I rent  bedrooms from the top 2 furnished apartments of my family Townhouse. Absolutely No Smoking allowed In the building. The apartment is primarily occupied by short term International renters from airbnb. I do not live in this apartment, I manage the entire house and live on the garden level.  Each Apartment is wifi equipped and has 3 private key locked bedrooms sharing bath, eat in kitchen and living space. The Daily Rule is: ""leave no negative trace.""  visible in common areas. Guest have complete access to kit";2012-09-02;t;f;100%;2011-12-27;t;2017-09-09;40.68621549985061;-73.94675397472152;Large Double Room  Queenbed Wifi;Bedford-Stuyvesant;15;92.0;https://a0.muscache.com/im/pictures/6630539/4cf556d4_original.jpg?aki_policy=small;11216;1.0;1.0
20738762;5.247024072160486;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo}";6;1.0;Real Bed;flexible;True;NYC;Hi! I am currently listing my large, spacious 2 bedroom apartment in West Harlem near Columbia University. The 1 subway train is 2 blocks away. Doorman building. Delis, Duane Reade, Restaurants all nearby.;;t;f;;2015-07-21;f;;40.81910973716828;-73.95670408392525;Large, Spacious 2 BR in Manhattan;Harlem;0;;https://a0.muscache.com/im/pictures/97755452/b22c2ac2_original.jpg?aki_policy=small;10031;2.0;2.0
18524434;5.010635294096256;Apartment;Private room;"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Private living room""}";1;1.0;Real Bed;flexible;False;SF;Light filled front room with twin bed in Mission flat.;2017-09-01;t;f;100%;2012-07-31;f;2017-09-01;37.74345962313544;-122.42350975284111;solo Mission get away;Noe Valley;1;100.0;https://a0.muscache.com/im/pictures/06d45e80-b4b2-4e02-9172-77b34ff76c58.jpg?aki_policy=small;94110;1.0;1.0
3811757;5.988961416889862;Condominium;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace""}";5;2.5;Real Bed;flexible;True;Boston;This is a unique space unlike any other in Boston, the location is unbeatable for any Boston activities (business or pleasure). You can see Newbury St. from the living room window, Hynes convention center only 2 blocks away. Hand carved wooden walls in the Grand living room. 3 spacious bedrooms with all the amenities you will need.  Thank you for taking interest in my listing. The back bay is home to many Historic sites as well as exceptional restaurants. The convention center is only 2 blocks away for business travelers.;2017-09-27;t;t;100%;2013-01-11;t;2017-09-29;42.350197879640376;-71.08544644082113;Unique Luxurious Space, Unbeatable Location.;Back Bay;2;100.0;https://a0.muscache.com/im/pictures/2fbf1928-7245-4924-be34-41a0c48e57aa.jpg?aki_policy=small;02115;3.0;3.0
15701450;5.010635294096256;House;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}";6;1.5;Real Bed;strict;True;SF;Sleeping accommodations in this COZY home in Mission/24th Street district include 2 bedrooms appointed with 2 queen size beds and 1 futon, living room, large kitchen, full bathroom, and parking may be available. 1000 square feet of well appointed comfort.   Welcome to your home amid the 24th Street and Mission residential neighborhood.    You can enjoy this space and when you are ready to take in the Latin flavor of the Mission area.  Try salsa dancing at the El Rio less than ten blocks away, or  dine and enjoy the extensive wine list at Foreign Cinema, and picnic in  the most romantic Dolores Park.    But you do not have to go to Dolores Park to play a game of tennis, as across the street on the diagonal the James Rolph Junior Playground is complete with  tennis courts, grassy field and softball pitch. You could host a small cocktail party in the full size kitchen, or cook up some delicious meal with groceries bought from the nearby neighborhood Mexican grocery stores.  Those forgotte;2013-05-26;t;t;92%;2012-02-07;f;2017-09-12;37.750882008057495;-122.40691081095304;Welcome to your COZY Mission 2 bedroom home!;Mission District;99;90.0;https://a0.muscache.com/im/pictures/108113441/db7cbc60_original.jpg?aki_policy=small;94110;2.0;2.0
13507714;4.262679877041316;Apartment;Shared room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Elevator in building"",""Free parking on street"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";6;2.0;Real Bed;strict;False;LA;"1 block from Chinese Theater. Next to back of Roosevelt Hotel. 10 minutes walk to 1 grocery store. 5 minutes to Metro Red Line train station and a number of various bus stops. Walk of Fame right around corner. Common area, which can be converted in 1 or even split up into 3 Guest Areas, or master bedroom available. (Master bedroom is available under a different listing here. Our other private room listing here is titled, ""Chinese Theater Area: Private Rm Listing"")) Btw, we also provide another very unique service along with your stay. (It is optional, of course). We are professional movie character tribute artists and impersonators. We have a wide variety of movie character costumes. We also have our own black photo backdrop in our apartment. So, you are welcome to pose with us as any movie characters of your choice. To view photos of us in all our costumes, here is a website direct link: (URL HIDDEN) If you want this extra service, feel free to discuss it with us. Common area and mast";;t;f;50%;2014-01-22;f;;34.10014745771009;-118.34244061751475;Hollywood Chinese Theater Area: Shared Rm Listing;Hollywood;0;;https://a0.muscache.com/im/pictures/15fd7e0d-2b5a-4a20-953c-da649946f6b2.jpg?aki_policy=small;90028;1.0;2.0
9872904;3.951243718581428;Apartment;Private room;"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron}";2;1.0;Real Bed;moderate;True;NYC;My place is close to Williamsburg Pizza - Brooklyn, Trophy Bar, and Bread Brothers Bagel Cafe. You’ll love my place because of the light, the comfy bed, the kitchen, the coziness, and the high ceilings. My place is good for couples, solo adventurers, and business travelers. Huge space with a lot of light due to the 20 ft ceilings! A lot of privacy since rooms are on opposite ends All areas! Great neighborhood with lots of restaurant/bars/cafes and close to JMZ and L trains JMZ lorimer stop, L train Montrose stop;;t;f;;2017-01-09;f;;40.70973000057785;-73.94296558707966;Huge room for rent in spacious apartment!;Williamsburg;0;;https://a0.muscache.com/im/pictures/312d11a2-0072-4ecf-96b8-8f77dd6bcbb5.jpg?aki_policy=small;11206.0;1.0;1.0
3441311;5.1929568508902095;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace""}";4;2.0;Real Bed;strict;True;LA;两室两厅的康斗带车库,位于亚卡迪亚中心区闹中取静,位置佳,步行3分钟到99大华华人超市,2分钟至Baldwin Blvd商业街,10分钟至亚卡迪亚mall。适合一家人独立居住! 60寸三星4K高清智能电视和主卧48寸高清电视 (PS2/NINTENDO 游戏机附带几十种游戏) 整套美式高档家具 全新床上用品 (100% 全棉) 各种厨具餐具 免费高速无线网络 免费国际长途电话 (无限打) 中文电视  空调 暖气 24小时热水 车库和专用停车位 The closest grocery stores are Vons, Pavilions and 24 7 Convenient Store Corporation. Nearby coffee shops include O'Green Cafe, Starbucks and Au79. Nearby restaurants include Panda Express, 四海豆浆 and Tofu King and is is near Tripolis Park, Baldwin Stocker Park Combination Lock box is in front of door.;2016-07-02;t;t;100%;2016-03-14;f;2017-04-25;34.12816569859195;-118.05672138572378;2B2B comfortable suite;Arcadia;26;92.0;https://a0.muscache.com/im/pictures/3a53a24c-abe8-441c-b937-a64b7166eb21.jpg?aki_policy=small;91007;2.0;2.0
5806416;4.59511985013459;Bed & Breakfast;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,""24-hour check-in""}";2;1.0;Real Bed;strict;True;LA;Killer Location, Master Suite Luxury bedroom, near everything. U$5000 Matress, best ever!! For real! Walking distance to Hollywood Walk of Fame. Across the street from Target, Best Buy and Starbucks, AC, 65' 4K TV, PS4 amazing stereo LivingRoom AC, 43' 4K TV PS3, cable, AppleTV Bedroom HBO Netflix HuluPlus Location and the luxurious feel Great restaurants, Hollywood walk of fame, Target, Best Buy, Starbucks, Jones Anytime It's near everything and it's safe. Half a block waking distance;;t;t;94%;2012-08-21;f;;34.09914016005688;-118.34577159142889;Hollywood Luxury Master Suite;;0;;https://a0.muscache.com/im/pictures/104687032/04099b93_original.jpg?aki_policy=small;90046;1.0;1.0
7112429;4.0943445622221;House;Private room;"{""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.5;Real Bed;moderate;True;NYC;My place is a peaceful, private, artist loft home (not an apartment building) close to the JMZ and L subway trains, close to cafes and bars in the Bushwick arts district. A former warehouse/print shop, it is a single level (with basement) large and open, artist owned and built-out space that I live and work in and share with sometime roommates, guests, and friends.   LGBT friendly This is a high-ceilinged, sky light and ceiling fan bedroom. The room is cozy and airy. The common spaces are large and open and relaxing. I have art studios in the basement and live and work out of my home as a professional musician. You would be in a private bedroom, sharing the house with myself and the occasional other guests in another room. Besides the private bedroom, guests will have access to a  shared full bathroom. The kitchen and living areas will be shared, open to my discretion and plans.  It always helps to ask. I am happy to help, when available, with information during your stay. The Bushwick;2017-02-28;t;t;100%;2012-09-19;f;2017-05-24;40.69899531197946;-73.92849486130092;High-ceilinged room in artist loft space -Bushwick;Bushwick;5;96.0;https://a0.muscache.com/im/pictures/5f390057-b19b-4700-b006-ed4dd538875a.jpg?aki_policy=small;11221;1.0;1.0
18156268;4.382026634673881;House;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance""}";2;1.0;Airbed;moderate;False;LA;Getaway ... Sunny studio opens to a lovely backyard, where you can dine outside under the big tree and market lights. Convenient to the Rose Bowl, Cal Tech, JPL, Art Center, Christmas Tree Lane, Old Town Pasadena, Eaton Canyon & many hiking trails. You’ll love this private studio because of the San Gabriel Mountain view, which is also a nice getaway from the city. And you can always hop on the Gold Line to DTLA.  Ideal for solo adventurers, couples, or business travelers. Non-smoking. Studio is about 350 sq ft, but feels much larger because of the high ceilings and natural light. The huge tree in the center of the backyard, provides shade and ambiance. Separate private entrance, and French doors leading to spacious backyard. New bathroom and fixtures with sliding barn door.  Lots of natural lights through the sky lights in the high ceilings and French doors. Includes ceiling fan, window A/C unit and fireplace. Tile floor throughout and area rugs. Kitchenette includes sink, hotel-size f;2016-11-07;t;t;100%;2014-03-10;f;2017-04-16;34.192135150369374;-118.14115632363696;Private studio & bathroom. Separate entrance.;Altadena;8;98.0;https://a0.muscache.com/im/pictures/69cb7364-ddb1-429b-a1f4-09f8b7ce071c.jpg?aki_policy=small;91001;1.0;1.0
18942735;4.07753744390572;House;Entire home/apt;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Other pet(s)"",""Free parking on street"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance""}";2;1.0;Futon;moderate;True;LA;"Beautiful Studio perched on the San Gabriel Mountain Foothills in a peaceful Altadena neighborhood.  Within 5 miles of most places in Pasadena and several freeways, but seemingly Worlds Away from the City Bustle.   Private Entrance, Private Bathroom, Queen-size bed, Kitchenette, Parking, Keyless Self-check-in w digital keypad entrance.  Instant book this Studio, no need to request permission from host.  Click-on ""Check In"" in upper right of listing to see Calendar.  Unshaded dates are available NOTE:  If the Studio is unvailable on your dates, perhaps you will enjoy our Garden Guest Quarters, a private bedroom-bathroom suite with private entrance:     https://www.airbnb.com/rooms/8068957?s=HnlwVOEH     PEACEFUL STUDIO W VIEW: This beautiful studio has everything you need for short or long term stays:  Your own private Studio, Comfortable Queen-size Bed, private bathroom, lap top friendly work space,  free Internet & Wi-Fi, and a kitchenette. The kitchenette has just about anything you ";2016-09-05;t;f;100%;2015-08-26;t;2017-04-30;34.19965286209781;-118.1293561944218;Peaceful Studio w View;Altadena;52;100.0;https://a0.muscache.com/im/pictures/15d7a2af-6536-4cc6-acbb-d96db71dabdf.jpg?aki_policy=small;91001;1.0;1.0
16944112;4.691347882229144;Condominium;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Self Check-In"",""Smart lock""}";4;1.0;Real Bed;moderate;True;SF;"A perfect full bed bedroom with tons of sunlight and the Trans-American building. Can accommodate two additional guests on a comfortable aerobed. Welcome. Ultra Contemporary Panoramic Top Floor Condo Penthouse on Russian Hill: 3 bedroom, 2.5 baths, approx. 2,500 sq ft. Beautiful, contemporary gourmet kitchen, decks with views of bay, Alcatraz, and city and tons of sun light.  A  large marble bathroom with tub and shower. Rich hardwood flooring in kitchen, dining room and living room with cathedral ceilings, fireplaces and large windows and deck with BBQ with views of city, the bay and Alcatraz. 70"" TV, WIFI, washer/dryer in unit for modest charge. A pleasant, safe and clean home. This listing is for the large bedroom with full size bed which can sleep 2 guests comfortably. An additional aerobed can be placed in the room for 1-2 additional guests at $40 per night per person. Bathroom is shared. We are steps away from North Beach, Fishermans Wharf and Polk Street. Everything a few minute";2011-05-14;t;t;100%;2010-11-12;f;2017-09-23;37.80310149636796;-122.4159579495255;Ultra Panoramic View Contemporary;Russian Hill;161;96.0;https://a0.muscache.com/im/pictures/9904168/479ff590_original.jpg?aki_policy=small;94133;1.0;1.0
16216577;4.4998096703302615;Townhouse;Private room;"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}";1;1.0;Real Bed;moderate;True;Boston;My place is good for couples, solo adventurers, and business travelers. Location, location, location. Cited as the three most important factors in determining the desirability of any residential property, the significance of location for any Boston, MA apartment community cannot be overstated. Fortunately, Chestnut Hill Realty is well aware of this fact, and we've made every effort to ensure that apartment rentals are not only well-positioned within their neighborhoods - close to public transportation, schools and shopping, but that the neighborhoods they are a part of are desirable and well-placed. We've sought out property locations in and around the Boston, Portsmouth and Providence areas with our residents in mind - and as a result we're able to offer the best value in apartment living in some of the most unique and interesting communities in the country.;2016-09-02;t;f;67%;2016-08-25;f;2016-09-24;42.2966614154129;-71.15603983387409;Spacious room, shared bath;Chestnut Hill;2;100.0;https://a0.muscache.com/im/pictures/a74867d7-f65c-42da-be0c-805e72d45429.jpg?aki_policy=small;02467;1.0;1.0
11679582;4.859812404361672;Apartment;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Breakfast,Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}";4;1.0;Real Bed;strict;True;NYC;"Hello ! My place is a nice medium sized 1BR in Carroll Gardens, Brooklyn.  Close to it is Court St with very good restaurants and bars : The Buttermilk Channel, la Slowteria, Clover Club, Prime Meats...  Attention though, my place is in a quiet building BUT in front of the BQE : not so much noisy but not for light sleeppers.  It's very close to subway ""Smith 9th Street"" on F/G line which serves all touristic places of Manhattan ( Wiliamsburg,LES, Times Square, Broadway/Bleecker) Space is pretty confortable for a lone traveller or a couple. Kitchen with oven, large fridge, and a dish washer and a nice living room area. The bedroom is nice and sunny. Place is spacious since there is very minimal furniture. really traveller oriented. Heat makes the place pretty toasty in the winter. For the heat of the summer, we've installed and A/C that works perfectly!  Attention, all guests big and small, old and young ( including pets! ) are counted as extra guests. Infants of less than 2 years are t";2016-10-08;t;f;100%;2016-08-18;f;2017-09-09;40.67707468779688;-74.0004566876873;New and Cozy 1 BR Apt in Carroll Gardens !;Carroll Gardens;25;89.0;https://a0.muscache.com/im/pictures/41849f25-062f-47ce-ad4f-1d4f00453a66.jpg?aki_policy=small;11231.0;1.0;2.0
13909131;5.521460917862246;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}";2;1.0;Real Bed;flexible;True;NYC;Available from August 4th - September 5th, this is a beautiful one bedroom apartment in one of the most sought after white glove doorman luxury buildings in Manhattan. It is just steps from Lincoln Center & Central Park & Columbus Circle. Hardwood floors, great light, tastefully decorated. Fully-equipped kitchen with new appliances, air conditioning, wifi, cable, queen size bed, dish washer. The charming neighborhood has great restaurants! Subway lines 1, B, D, A, C, are a minute walk away.;;t;t;;2011-09-29;t;;40.77178317918357;-73.98140300780018;Near Lincoln Center- Luxury Building-Private 1 BDM;Upper West Side;0;;https://a0.muscache.com/im/pictures/4e85523f-145d-4338-b185-6087eb6b6182.jpg?aki_policy=small;10023;1.0;1.0
15421637;4.867534450455582;Apartment;Entire home/apt;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Private entrance""}";3;1.0;Real Bed;strict;True;NYC;"This gorgeous private apartment is on a beautiful block close to tons of restaurants, cafes, and the subway (A,C,G). The neighborhood is a mix of families, hipsters, and old school Brooklynites. Close to Park Slope, Williamsburg, and Ft. Greene! The apartment is completely private, has 2 separate bedrooms, a newly renovated kitchen, a newly remodeled bathroom, and a private terrace in the back yard. We've gone to great lengths in restoring our home, preserving as much of the original 19th century detail as possible, and modernizing where prudent. *Bedroom 1*  This is the larger of the 2 bedrooms. It has an 82"" long sleeper sofa (about a full sized bed), plenty of electrical outlets, and a fold-out mattress suitable for an adult up to 180cm tall, a chair, and a side table. *Bedroom 2* The smaller of the bedrooms features a queen-sized bed, a floor lamp, and a chair.  *Kitchen* Features a kitchen nook with built-in banquette seating, stainless steel appliances, dishwasher, gas range, and";2015-01-02;t;t;100%;2011-04-15;f;2017-09-13;40.68578486071871;-73.93964567450331;Child-friendly 2BR w/ Yard access and Free Parking;Bedford-Stuyvesant;144;97.0;https://a0.muscache.com/im/pictures/45464ffd-eb90-4dd0-9226-c5f4bbb13f4a.jpg?aki_policy=small;11221;2.0;3.0
9794825;5.010635294096256;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Essentials}";4;1.0;Real Bed;flexible;True;NYC;GREAT FOR FAMILIES! Our incredibly spacious 2 bedroom 1 bathroom apartment has tons of light and large windows in each bedroom. It's two blocks from the J train and a short walk to the L train. Huge open layout of kitchen and family room makes cooking and lounging easy. It's a 1000 sq ft apartment that is extremely close to the train. There are new restaurants walking distance from the apartment. If you have kids there is a crib in one room and a pack n play available. Tons of living space to spend to hang out. High beautiful ceilings. The second bedroom now has crib in addition. Will update pictures soon. We will be out of town, but have a friend who will be meeting you to give you the keys. Feel free to call or email us whenever. We love how close we are to the train. There are new restaurants opening up all around us that are under a 10 min. walk. The j train is two blocks away and the L train is a 12 min. Walk. There are also plenty of Ubers available.;2014-08-11;t;f;;2014-07-23;f;2014-08-21;40.68780730763297;-73.91377223594183;Spacious 2 bedroom 1 bathroom BRKLY;Bushwick;2;90.0;https://a0.muscache.com/im/pictures/46360118/ef1cb806_original.jpg?aki_policy=small;11221;2.0;2.0
16194421;5.991464547107983;Apartment;Entire home/apt;"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Smoking allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Iron}";5;1.0;Real Bed;flexible;False;SF;Our 2 bedroom, top floor unit has roof access that provides great views of the Bay and downtown skyline. Blocks from multiple freeways and public transportation. Perfect for a group looking for a convenient place in SF with easy access to peninsula! *2 bedrooms, each with a queen-size bed *Living room has twin-sized futon chair that sleeps one *1 bathroom with full shower/bath *Full kitchen + cooking utensils *Easy roof top access with great views of the Bay and downtown SF *55 inch TV for sports, movies, and live TV *Free wifi Located in the up and coming neighborhood of Potrero Hill, offering great views of the water, downtown skyline and surrounding area.  Short walks to buses, muni, and CalTrain, as well as close proximity to freeways 101 and 280.  Potrero Hill's main drag, complete with great food options, is just a block down from the unit. $5-6 dollar Uber pool ride to downtown as well.;;t;f;;2015-12-07;t;;37.76297109246477;-122.3947668210684;"Super Bowl Pad + 55"" TV";Potrero Hill;0;;https://a0.muscache.com/im/pictures/682e2d77-0be9-4197-99ca-5e433469c745.jpg?aki_policy=small;94107;2.0;3.0
15373919;4.158883083359672;Apartment;Private room;"{""Wireless Internet"",Kitchen,""Indoor fireplace"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";1;2.0;Real Bed;strict;True;SF;Located at Laurel Hights close to USF, Golden Gate Park, Golden Gate Bridge and Shopping Center. We are steps from MUNI station and 15 minutes Bus ride or Lyft/Uber ride to downtown. The room has a queen sized bed with incredible comfortable mattress which is perfect for a restful night after a day in the city. There is free parking on the street. Free fast Wi-Fi.;2017-08-23;t;t;100%;2015-11-24;t;2017-09-15;37.7801203797249;-122.4526941906588;Cozy Private Room 15 min away from Downtown;Richmond District;6;90.0;https://a0.muscache.com/im/pictures/8615f688-86d1-45ce-8604-c2d07e8151fb.jpg?aki_policy=small;94118;1.0;1.0
17332367;4.787491742782046;House;Entire home/apt;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}";2;1.5;Real Bed;moderate;False;DC;Beautiful sunny townhouse in safe, quiet neighborhood. Kitchen and bedroom overlooking the street with ample parking and bus stop in front. 15 minute walking to red/blue/orange line metro, Capitol building, and National Mall. Fireplace, patio w/ grill. Walkable to restaurants & grocery.;2016-07-05;t;t;100%;2012-07-12;f;2017-01-22;38.8930908752026;-76.99892999303478;Sunny 2 Fl Capitol Hill Townhouse;Capitol Hill;3;87.0;https://a0.muscache.com/im/pictures/c5bfa2a9-5082-4cb5-989f-be6479e46ce1.jpg?aki_policy=small;20002;2.0;2.0
